"geneID","1","1M","2","2M","3","3M","4","4M","5","5M","6","6M","7","7M","8","8M","9","9M","10","10M"
"445","PFLU_0504",520.32,507.345,524.763,503.543,524.849,495.282,517.955,518.324,504.832,539.76,515.391,582.213,517.397,528.476,505.149,539.755,532.206,556.586,490.437,525.268
"446","PFLU_0505",572.026,566.753,585.759,562.457,585.722,553.194,579.495,602.711,574.808,587.943,592.371,637.151,571.182,603.143,551.555,598.465,573.334,615.162,588.787,657.777
"447","PFLU_0506",562.907,579.708,614.053,575.303,584.92,565.82,585.68,625.496,595.002,612.951,592.384,639.325,580.214,658.074,602.544,677.853,575.112,695.907,577.365,626.64
"448","PFLU_0507",502.655,481.126,502.797,477.539,499.725,469.717,470.085,511.948,495.679,543.391,471.281,554.263,479.5,470.429,504.017,513.14,481.354,499.175,504.237,555.52
"449","PFLU_0508",553.236,568.521,580.83,564.209,570.539,554.916,571.14,628.507,597.029,617.057,584.221,653.158,579.701,598.756,566.606,640.762,595.575,644.37,573.663,636.934
"450","PFLU_0509",550.313,533.611,555.875,529.592,505.131,520.889,547.82,567.859,539.051,546.289,557.973,582.026,536.149,662.03,528.68,587.4,564.965,582.379,547.598,530.178
"451","PFLU_0510",1089.66,1082.52,1091.36,1073.5,1117.1,1055.24,1043.35,1142.24,1075.51,1152.88,1097.76,1318.7,1116.43,1121.58,1186.56,1078.19,1161.98,1243.87,1103.04,1366.87
"452","PFLU_0511",533.993,530.587,539.465,526.592,544.767,517.94,515.862,597.991,554.443,590.145,523.265,520.552,533.19,541.096,557.392,552.698,527.311,573.458,536.582,595.511
"453","PFLU_0512",755.757,747.357,770.401,741.499,769.838,729.15,780.296,764.704,720.246,792.397,744.744,872.888,796.685,877.22,713.349,779.506,771.473,896.466,720.586,781.963
"454","PFLU_0513",686.026,677.543,675.252,672.298,686.178,661.148,699.772,714.051,691.073,742.724,676.747,738.708,701.923,704.944,741.842,670.369,687.573,753.284,697.134,673.152
"455","PFLU_0514",527.558,526.436,558.06,522.477,550.535,513.894,520.14,519.168,516.902,596.354,532.244,607.57,521.72,593.406,544.959,525.429,526.24,552.745,545.187,614.233
"456","PFLU_0515",595.58,566.753,558.827,562.457,565.525,553.194,569.446,549.726,558.001,607.986,562.25,544.3,574.542,629.51,595.276,621.483,590.197,621.742,595.516,627.573
"457","PFLU_0516",833.562,853.333,880.819,846.508,824.242,832.312,829.946,820.801,842.365,929.472,884.378,917.589,888.035,852.56,805.261,904.949,844.68,905.891,833.276,868.819
"458","PFLU_0517",472.449,488.328,497.187,484.682,497.303,476.74,498.27,518.481,501.734,516.001,513.569,588.075,494.518,490.318,479.247,550.97,498.186,561.407,489.991,549.945
"459","PFLU_0518",488.621,463.688,472.533,460.243,466.452,452.713,461.571,483.249,456.919,480.001,456.227,456.448,460.478,540.914,498.361,517.727,476.01,531.229,479.884,497.177
"460","PFLU_0519",569.729,541.134,555.716,537.051,535.784,528.221,561.48,583.113,534.981,568.406,535.491,609.818,548.966,636.187,558.056,626.366,528.209,545.831,558.286,551.155
"461","PFLU_0520",4318.65,4100.38,4172.32,4082.81,4072.18,3971.78,4157.58,4303,4104.67,4565,3890.87,4459.87,3920.26,4551.3,3930.46,4153.18,4163.73,4293.47,4076.54,4985.54
"462","PFLU_0521",512.568,497.998,500.99,494.272,512.833,486.168,502.445,512.092,490.495,522.361,492.288,519.228,505.922,551.911,506.455,556.366,517.672,525.916,504.716,616.499
"463","PFLU_0522",533.31,511.279,509.044,507.445,493.556,499.117,515.403,537.935,514.964,524.965,530.432,541.171,514.748,578.991,535.272,577.649,514.493,569.131,506.613,591.679
"464","PFLU_0523",590.272,565.037,580.591,560.756,583.878,551.522,584.308,610.299,592.985,638.685,570.6,577.433,566.221,587.914,580.028,696.742,601.594,609.494,580.262,625.097
"465","PFLU_0524",506.754,511.19,511.318,507.358,520.176,499.032,504.452,515.952,514.96,572.697,504.02,525.909,501.602,532.917,524.05,574.56,518.916,574.728,524.273,560.056
"466","PFLU_0525",520.452,499.862,524.579,496.122,542.499,487.986,506.264,537.466,513.938,528.381,501.897,553.45,521.63,554.392,510.312,566.643,513.719,566.796,490.743,572.294
"467","PFLU_0526",474.172,462.988,468.176,459.549,494.01,452.03,495.117,468.982,490.7,487.588,472.825,497.496,457.568,511.177,499.604,470.573,488.745,517.25,457.052,536.193
"468","PFLU_0527",478.694,479.357,480.393,475.784,474.261,467.992,495.197,500.289,506.267,484.435,502.56,517.83,476.391,544,480.032,530.504,486.073,487.807,492.756,556.909
"469","PFLU_0528",564.622,532.087,551.585,528.081,559.579,519.403,548.87,539.998,526.947,581.543,522.029,529.615,545.245,566.043,543.147,510.333,544.664,484.593,543.373,597.464
"470","PFLU_0530",445.264,445.153,464.344,441.857,453.304,434.637,438.929,455.1,459.377,444.464,466.888,457.946,435.946,462.382,466.624,502.626,445.433,454.625,440.083,478.401
"471","PFLU_0531",601.026,600.557,601.349,595.974,637.796,586.138,618.541,627.522,632.907,677.391,617.986,626.077,636.652,731.88,629.121,670.672,618.675,647.178,592.823,664.294
"472","PFLU_0533",1015.57,984.227,1040.58,976.176,991.675,959.679,999.476,1046.77,991.609,1056.4,1010.15,1046.71,943.644,1040.66,1050.26,1038.36,1065.1,970.41,991.506,1214.12
"473","PFLU_0534",5999.29,5912.25,5884.6,5893.8,5998.82,5625.09,6255.74,6277.52,5927.35,6306.78,5945.84,5981.85,5910.58,6484.37,6007.34,6841.02,5853.11,6561.17,5975.68,6914.45
"474","PFLU_0535",568.327,559.652,568.582,555.417,581.341,546.274,546.69,597.03,548.606,652.966,584.318,552.914,567.484,650.499,545.7,589.716,569.628,636.772,581.04,706.935
"475","PFLU_0536",975.851,905.767,873.078,898.45,913.417,883.332,868.282,930.339,892.394,1011.05,898.359,910.034,943.584,1036.9,944.079,1014.31,863.54,995.177,985.85,1046.48
"476","PFLU_0537",505.622,491.505,502.188,487.834,505.89,479.839,487.255,483.434,505.047,530.337,499.325,542.368,490.521,567.295,510.757,551.959,494.21,546.839,480.498,509.577
"477","PFLU_0538",441.192,452.497,442.292,449.142,467.539,441.8,448.155,463.715,474.713,473.687,457.756,419.615,450.509,442.008,466.045,518.393,470.356,495.937,433.164,460.925
"478","PFLU_0539",558.343,552.713,583.005,548.535,561.635,539.51,577.081,582.52,588.243,593.666,573.541,554.472,587.977,594.718,551.963,581.419,556.565,629.366,561.341,712.046
"479","PFLU_0540",869.284,902.289,921.501,895.01,940.733,879.956,946.999,966.833,919.988,934.996,935.847,1003.65,909.103,1061.53,940.249,999.217,912.184,1000.36,909.844,1061.51
"480","PFLU_0541",434.232,436.323,447.865,433.099,435.179,426.025,428.868,449.919,440.466,469.928,452.771,492.214,463.98,485.099,449.61,464.104,457.649,437.017,450.49,469.451
"481","PFLU_0542",472.338,447.947,470.597,444.629,454.196,437.362,465.592,494.657,454.295,456.889,450.554,474.626,445.854,475.325,462.919,571.399,451.286,478.791,452.998,467.31
"482","PFLU_0543",549.17,559.652,552.61,555.417,558.982,546.274,562.582,609.599,570.933,602.25,549.386,598.484,583.425,572.314,545.7,624.038,598.429,658.622,542.729,582.743
"483","PFLU_0545",913.563,905.767,904.259,898.45,944.556,883.332,950.976,950.786,861.264,990.412,929.337,1028.73,912.477,975.909,892.207,953.452,915.561,1086.57,882.077,1046.48
"484","PFLU_0546",583.26,578.146,565.752,573.756,587.044,564.301,570.011,623.041,596.89,642.624,590.73,555.01,593.057,606.131,575.85,569.981,602.415,639.77,632.977,634.943
"485","PFLU_0547",524.585,507.345,522.63,503.543,507.781,495.282,509.464,518.324,519.743,531.293,506.908,559.898,515.268,580.697,496.623,589.77,523.657,598.278,530.952,563.547
"486","PFLU_0548",583.811,559.126,564.819,554.893,551.963,545.759,587.562,621.917,580.008,579.587,558.332,567.706,598.961,596.98,545.042,661.433,585.148,620.93,586.96,691.041
"487","PFLU_0549",474.413,483.939,519.35,480.329,494.586,472.46,477.203,528.859,500.378,520.269,471.851,553.83,495.211,544.336,489.11,520.375,508.762,535.091,489.323,564.063
"488","PFLU_0550",529.439,500.811,515.673,497.063,531.702,488.912,536.936,509.243,524.869,545.273,479.07,520.683,490.869,555.655,519.237,532.969,526.67,527.276,509.508,553.777
"489","PFLU_0551",512.054,517.306,547.163,513.423,542.576,504.994,523.631,552.002,541.718,554.492,523.181,613.349,532.192,581.371,511.804,605.045,534.228,546.073,530.639,540.829
"490","PFLU_0553",559.698,554.124,550.662,549.934,553.749,540.884,569.482,541.696,602.366,561.778,553.605,538.426,574.304,636.065,568.687,625.532,588.874,674.143,556.552,656.899
"491","PFLU_0554",498.491,501.77,506.663,498.015,532.797,489.848,526.116,533.882,491.933,528.58,501.773,491.344,501.725,529.477,484.244,563.465,507.667,540.135,520.485,656.827
"492","PFLU_0555",561.637,562.848,594.754,558.585,578.297,549.388,559.103,568.906,547.941,596.708,545.544,521.906,580.484,665.939,577.765,603.419,585.966,577.978,577.999,717.391
"493","PFLU_0556",615.862,616.112,607.412,611.396,629.26,601.295,621.861,658.127,632.868,624.612,625.674,636.368,606.193,672.147,650.706,593.229,621.67,580.638,637.762,697.672
"494","PFLU_0557",603.012,598.333,603.331,593.771,634.975,583.974,596.354,640.355,614.321,602.652,591.874,638.032,602.137,648.92,630.452,686.197,596.434,663.255,626.733,609.375
"495","PFLU_0558",533.252,552.179,579.474,548.005,536.546,538.988,546.096,548.926,569.437,593.273,563.907,603.602,550.819,591.367,569.74,604.977,571.334,569.256,566.909,568.511
"496","PFLU_0559",532.715,519.269,554.225,515.369,561.398,506.908,523.226,533.556,522.673,533.497,525.131,563.107,529.543,551.962,511.156,518.29,555.298,555.483,535.046,599.734
"497","PFLU_0560",724.001,715.536,718.206,709.961,724.119,698.16,739.767,718.984,729.785,763.237,726.432,737.68,735.705,783.711,729.931,775.726,706.53,745.243,717.487,811.011
"498","PFLU_0561",686.026,677.543,635.863,672.298,719.925,661.148,682.977,708.516,679.836,731.555,682.34,653.061,679.462,787.555,702.502,681.358,676.301,670.808,691.512,762.906
"499","PFLU_0562",637.846,638.96,657.581,634.049,652.529,623.56,630.186,642.102,646.931,681.36,653.641,749.68,632.118,714.655,642.33,798.016,687.723,760.675,671.56,742.302
"500","PFLU_0563",816.155,799.824,825.111,793.489,816.17,780.226,771.959,867.869,831.953,835.145,803.667,785.093,823.262,807.262,774.87,980.89,858.864,806.19,807.752,895.829
"501","PFLU_0564",834.227,809.452,818.504,803.035,801.197,789.609,789.466,902.708,817.198,845.197,862.622,833.881,841.412,857.408,784.184,798.986,802.965,815.889,867.003,914.849
"502","PFLU_0565",707.513,666.803,681.171,661.653,675.518,650.689,667.011,706.991,696.198,670.671,671.724,709.196,711.879,803.194,680.336,759.46,692.995,686.563,691.304,721.829
"503","PFLU_0566",708.696,677.585,675.154,672.338,703.18,661.186,660.392,731.108,668.454,782.641,648.498,755.605,690.732,671.89,708.298,770.083,670.517,704.065,663.207,723.958
"504","PFLU_0567",465.054,458.576,459.505,455.172,475.515,447.727,479.822,477.643,481.454,472.783,467.043,438.017,453.028,486.594,455.792,524.165,486.547,536.426,467.309,509.989
"505","PFLU_0568",809.74,757.691,737.434,751.736,780.629,739.204,777.129,818.75,780.014,811.594,761.864,819.707,794.105,714.427,780.094,883.888,745.746,863.222,758.475,931.655
"506","PFLU_0569",570.98,559.126,571.237,554.893,587.263,545.759,584.369,558.778,535.146,592.325,583.855,628.75,560.525,637.826,567.485,605.008,533.706,558.209,580.545,614.258
"507","PFLU_0570",597.766,562.848,548.751,558.585,598.011,549.388,568.912,539.814,574.189,616.272,548.811,643.788,560.807,678.807,564.634,613.048,592.55,584.4,568.147,592.912
"508","PFLU_0571",617.716,590.01,629.478,585.519,602.685,575.863,599.754,600.457,575.21,605.727,614.389,605.969,609.201,713.349,579.283,644.636,600.016,689.671,583.325,661.755
"509","PFLU_0572",2188.03,2228.5,2120.82,2205.83,2148.36,2165.77,2220.12,2236.81,2230.51,2258.16,2361.47,2273.79,2263.28,2396.18,2189.28,2535.3,2231.1,2144.85,2112.9,2524.92
"510","PFLU_0573",530.395,535.159,544.073,531.128,533.331,522.399,533.353,569.661,556.725,582.645,530.213,522.552,545.728,596.013,551.66,570.955,553.201,642.217,551.889,647.108
"511","PFLU_0574",488.749,502.242,501.031,498.482,521.33,490.307,520.704,518.716,528.55,533.243,486.111,561,490.018,553.929,534.943,548.697,489.877,537.002,510.938,513.581
"512","PFLU_0575",535.592,547.632,538.779,543.496,544.706,534.556,559.681,611.547,579.372,608.073,550.363,602.501,567.294,640.556,541.238,601.484,575.376,639.315,553.295,640.403
"513","PFLU_0576",472.467,437.424,450.417,434.191,457.532,427.1,437.248,449.904,426.289,469.567,463.721,439.466,421.991,465.539,450.819,497.579,468.712,501.702,435.112,476.619
"514","PFLU_0577",464.429,463.067,471.917,459.627,472.073,452.107,456.191,471.498,466.335,479.23,444.812,469.782,477.197,525.955,476.495,553.548,464.274,558.457,469.333,508.441
"515","PFLU_0578",495.064,474.591,464.475,472.49,499.76,464.798,466.609,501.464,463.819,534.765,470.609,524.961,456.364,556.518,461.277,562.343,496.23,595.255,493.617,537.303
"516","PFLU_0579",2120.47,2123.02,2161.98,2101.21,2116.65,2063.13,2044.05,2199.21,2017.53,2221.87,2179.06,1828.12,2191.02,2282.71,2227.12,2208.59,2195.57,2492.08,2083.08,2441.6
"517","PFLU_0580",729.05,756.794,773.028,750.85,721.899,738.337,761.776,739.077,764.601,817.399,761.039,756.094,778.55,869.516,800.756,797.018,803.021,847.088,757.725,914.658
"518","PFLU_0581",833.672,786.403,795.451,780.195,818.129,767.17,806.748,751.763,833.121,843.659,813.707,808.786,824.812,869.848,794.232,921.178,788.674,876.275,810.068,870.709
"519","PFLU_0582",2188.03,2228.5,2269.65,2205.83,2222.45,2165.77,2294.12,2310.15,2304.86,2332.2,2176.98,2451.43,2300.38,2432.48,2337.71,2426.65,2156.73,2326.62,2298.24,2636.32
"520","PFLU_0583",560.975,573.236,589.131,568.886,596.052,559.513,589.664,586.393,591.739,567.315,582.211,593.476,605.379,621.139,609.442,629.924,597.179,545.033,588.783,656.81
"521","PFLU_0584",599.294,627.302,627.113,622.493,622.358,612.203,610.275,648.409,635.309,631.413,623.371,653.107,639.553,757.246,640.122,634.808,586.899,621.735,640.367,684.489
"522","PFLU_0585",577.283,575.666,595.17,571.296,595.116,561.883,592.203,623.583,597.804,594.099,549.666,552.668,586.979,620.608,569.95,708.616,575.074,664.184,615.933,712.694
"523","PFLU_0586",538.201,526.971,533.373,523.008,528.391,514.417,543.271,527.167,509.985,566.709,520.29,612.522,529.855,581.38,550.505,562.83,554.563,565.472,558.28,627.033
"524","PFLU_0587",457.828,483.43,485.764,479.825,477.708,471.965,496.431,529.351,507.931,501.477,489.507,510.147,479.976,536.563,490.298,599.235,465.442,608.965,465.985,554.377
"525","PFLU_0588",532.727,501.74,506.561,497.984,526.92,489.817,518.206,548.152,528.085,536.826,489.559,547.24,523.822,646.833,500.077,560.212,479.139,560.366,528.648,632.255
"526","PFLU_0589",442.555,426.256,442.628,423.112,446.141,416.206,449.445,422.439,438.706,455.569,428.43,494.901,429.602,493.614,436.698,468.483,425.142,504.504,443.974,493.012
"527","PFLU_0590",554.105,534.619,540.806,530.591,530.021,521.871,516.617,553.283,537.315,571.522,545.74,612.044,547.875,624.834,518.709,633.955,536.414,665.883,570.277,714.351
"528","PFLU_0591",542.134,548.167,551.206,544.028,577.743,535.08,527.95,608.923,550.397,582.065,568.516,625.145,532.499,606.063,550.697,642.095,534.517,616.41,547.977,661.163
"529","PFLU_0592",589.947,592.861,582.536,588.346,605.591,578.642,602.649,637.559,639.45,562.762,586.77,682.493,604.489,679.811,601.201,685.784,622.209,689.875,620.715,692.261
"530","PFLU_0593",478.57,457.637,452.088,454.241,493.26,446.812,458.736,481.8,468.041,481.562,483.696,540.52,462.335,616.384,469.491,541.327,459.693,484.032,487.424,551.216
"531","PFLU_0594",488.69,492.669,508.829,488.989,472.589,480.974,537.1,502.34,497.208,501.286,543.872,577.191,507.891,546.322,499.352,545.053,491.639,584.26,510.467,612.332
"532","PFLU_0595",477.061,458.174,459.124,454.773,480.725,447.335,456.916,459.429,464.102,529.435,458.779,465.541,444.785,542.445,470.077,547.795,465.733,579.863,466.902,527.432
"533","PFLU_0596",1135.85,1114.23,1123.11,1104.89,1149.84,1086.07,1044.09,1133.34,1121.15,1158.41,1173.27,1277.56,1149.24,1325.93,1134.99,1308.82,1109.08,1253.92,1135.22,1323.12
"534","PFLU_0597",826.065,835.452,844.508,828.798,826.038,814.919,866.218,934.527,843.15,873.126,882.831,937.527,860.137,1015.5,887.021,996.045,889.542,1005.63,843.367,1096.18
"535","PFLU_0598",1103.63,1082.52,1105.36,1073.5,1089.17,1055.24,1057.26,1266.1,1075.51,1125.1,1111.66,1265.42,1032.7,1244.68,1102.81,1296.55,1105.98,1257.54,1047.19,1199.5
"536","PFLU_0601",2967.25,2970.14,2919.92,2942.67,2957.44,2887.12,3067.17,3090.33,3028.78,3120.38,3058.14,3562.17,3128.92,3371.02,3124.79,3633.84,2860.8,3585.64,3119.12,3398.88
"537","PFLU_0602",642.54,616.47,651.654,611.753,642.748,601.647,600.499,675.45,620.107,664.037,626.04,690.556,611.066,723.528,624.723,700.512,626.477,705.152,629.334,715.032
"538","PFLU_0603",507.991,507.9,490.938,504.094,521.167,495.823,535.68,502.014,526.779,574.747,503.109,620.451,496.47,615.673,518.502,570.07,500.532,618.631,520.875,656.855
"539","PFLU_0604",497.2,494.124,536.768,490.43,497.46,482.391,508.01,539.114,522.875,517.718,501.98,551.494,515.169,602.819,511.965,590.418,543.481,555.723,508.433,654.855
"540","PFLU_0605",691.503,666.713,653.834,661.561,669.882,650.595,650.481,702.123,663.716,697.532,660.709,720.449,652.48,783.925,696.56,771.496,682.149,814.579,691.371,836.479
"541","PFLU_0606",630.857,609.511,618.415,604.851,631.066,594.862,636.515,641.899,591.937,639.083,661.379,697.744,591.642,680.525,630.522,712.287,619.475,691.813,639.29,765.306
"542","PFLU_0607",482.073,476.295,480.72,472.748,492.73,465.007,476.92,490.418,482.995,518.217,486.846,526.263,488.73,565.215,502.603,536.358,460.888,568.373,499.857,636.024
"543","PFLU_0608",557.363,558.12,576.513,553.898,570.199,544.782,576.789,607.413,572.518,575.208,573.151,593.246,572.257,623.05,560.229,633.921,546.015,646.485,579.349,722.336
"544","PFLU_0609",691.888,689.393,727.9,684.042,697.94,672.688,682.931,692.734,703.145,751.748,699.935,872.607,673.222,776.092,679.675,797.44,669.737,797.988,703.567,796.429
"545","PFLU_0610",472.038,442.52,478.524,439.246,445.953,432.069,445.228,459.745,445.139,493.827,439.3,489.195,462.52,507.786,455.059,500.357,439.511,505.894,451.27,548.726
"546","PFLU_0611",513.037,500.358,511.229,496.614,517.251,488.471,524.453,530.097,514.432,519.029,498.493,559.368,490.579,606.92,512.791,651.793,510.265,590.244,526.823,590.328
"547","PFLU_0612",482.099,477.902,504.978,474.342,508.152,466.575,485.935,501.242,475.483,514.608,464.416,547.973,479.837,568.776,484.903,521.524,502.968,620.929,507.854,665.178
"548","PFLU_0613",1996.93,1965.42,2067.29,1946.03,1929.27,1910.98,2056.27,2067.76,1935.56,2184.81,1922.22,2188.51,1931.73,2081.01,1964.57,2296.45,2033.17,2177.55,2027.23,2288.13
"549","PFLU_0614",543.857,535.159,557.54,531.128,541.412,522.399,514.592,551.114,543.277,590.663,565.024,599.398,532.286,651.395,538.205,657.782,531.613,655.377,570.734,682.015
"550","PFLU_0615",533.836,506.265,502.602,502.473,532.011,494.23,493.897,566.529,489.327,509.109,499.722,609.403,528.84,596.74,535.671,613.769,541.361,554.594,502.405,636.75
"551","PFLU_0616",601.46,563.37,578.842,559.103,569.006,549.898,556.443,572.632,587.784,610.093,585.214,618.951,567.93,665.972,565.215,680.409,563.521,664.707,585.055,642.253
"552","PFLU_0617",504.819,494.234,504.975,490.541,514.368,482.5,478.503,489.456,537.616,523.175,494.71,579.077,476.246,603.577,515.708,542.321,519.006,560.603,480.669,549.686
"553","PFLU_0618",907.303,870.43,869.665,863.444,887.908,848.947,874.546,912.454,868.249,939.927,864.051,919.553,829.074,1039.71,858.485,1056.25,880.276,1047.95,878.031,1059.59
"554","PFLU_0619",903.74,885.898,904.776,878.77,913.557,864.003,880.06,997.535,893.37,986.877,938.424,984.037,862.972,1040.58,922.997,892.71,915.675,1087.99,893.478,1129.9
"555","PFLU_0620",470.309,461.579,465.61,458.15,488.633,450.656,457.382,479.345,476.96,467.966,464.179,546.858,471.975,506.657,447.248,537.216,447.286,556.129,493.152,512.151
"556","PFLU_0621",501.317,473.754,510.147,470.227,504.496,462.529,488.932,469.06,487.708,496.127,487.08,533.345,483.178,573.394,440.257,557.9,476.337,579.263,478.12,551.917
"557","PFLU_0623",520.596,526.971,545.953,523.008,563.617,514.417,548.278,571.717,547.669,551.73,525.293,614.915,517.299,564.135,522.854,634.105,534.397,612.185,535.647,719.834
"558","PFLU_0624",778.616,748.917,764.985,743.039,757.262,730.658,775.19,801.714,749.508,766.318,753.126,870.658,763.32,867.473,778.153,921.351,787.514,873.204,778.414,862.379
"559","PFLU_0625",1251.3,1211.51,1220.18,1201.18,1267.13,1180.58,1229.52,1232.96,1201.3,1261.22,1277.86,1321.06,1216.79,1388.33,1166.94,1401.64,1220.48,1518.49,1250.5,1499.56
"560","PFLU_0626",486.338,463.981,441.897,460.534,482.903,452.999,484.114,490.726,474.639,497.422,457.863,543.79,454.689,604.902,458.9,562.374,457.696,557.643,490.039,505.935
"561","PFLU_0627",597.062,559.652,584.553,555.417,597.312,546.274,572.118,593.888,586.881,602.25,568.44,701.776,570.672,644.245,561.656,652.119,550.427,661.743,571.462,748.332
"562","PFLU_0628",512.657,496.355,507.141,492.644,493.998,484.568,489.609,517.507,491.293,544.528,523.06,565.049,519.425,631.887,523.757,634.118,481.607,547.37,506.957,588.579
"563","PFLU_0629",438.765,425.134,433.518,421.999,431.506,415.112,441.602,456.127,439.104,449.933,451.379,480.905,441.163,556.158,442.113,492.919,420.685,528.06,443.201,501.561
"564","PFLU_0630",2595.53,2514.03,2473.29,2487.06,2592.94,2443.01,2330.09,2479.91,2556.61,2677.49,2539.65,2983.78,2510.41,3130.42,2552.23,2744.5,2513.04,2923.4,2506.37,2726.51
"565","PFLU_0631",451.307,451.473,444.477,448.127,449.595,440.801,473.87,495.682,452.742,441.024,460.68,574.195,479.254,524.503,459.014,535.854,428.546,532.073,452.291,574.361
"566","PFLU_0632",2120.47,2123.02,2197.42,2101.21,2046.09,2063.13,2149.77,2164.3,2088.32,2292.41,2179.06,2369.79,2120.34,2455.64,2121.07,2450.15,2089.34,2353.63,2118.39,2441.6
"567","PFLU_0633",608.216,603.721,616.77,599.112,600.203,589.223,621.851,659.301,636.376,612.053,629.467,672.682,631.959,684.281,632.54,694.758,642.552,711.174,616.35,676.343
"568","PFLU_0634",680.178,689.106,674.85,683.762,709.393,672.416,729.248,715.341,691.24,721.695,688.09,830.151,685.048,905.305,714.656,914.605,675.884,812.9,691.663,800.342
"569","PFLU_0635",699.158,730.675,766.362,724.965,745.872,712.904,735.847,727.625,745.208,813.485,702.029,906.613,738.118,802.116,771.952,897.894,747.439,826.955,765.561,856.98
"570","PFLU_0636",464.719,462.019,476.905,458.588,487.935,451.086,462.594,485.781,452.113,493.571,477.815,597,457.966,592.389,482.601,541.463,493.623,576.962,463.502,545.245
"571","PFLU_0637",470.062,443.931,443.67,440.646,443.849,433.446,453.903,484.503,448.827,501.819,448.59,513.173,440.4,531.81,455.786,553.216,466.177,554.915,448.542,510.793
"572","PFLU_0638",969.742,919.687,918.148,912.247,906.341,896.889,923.589,944.626,895.561,1016.11,922.627,1024.46,926.483,1042.48,948.026,1122.56,929.606,1144.5,916.677,1136.19
"573","PFLU_0639",940.872,902.289,921.501,895.01,920.282,879.956,896.085,1027.26,919.988,945.159,895.158,1052.37,878.46,1171.69,919.809,1099.14,932.682,1090.39,889.398,1122.75
"574","PFLU_0640",564.333,590.01,595.142,585.519,583.613,575.863,580.775,668.009,628.54,613.299,595.427,707.569,586.356,758.166,586.906,741.518,573.263,667.303,602.388,699.787
"575","PFLU_0641",3786.58,3594.94,3395.89,3565.19,3507.46,3491,3513.86,4224.6,3464.92,3788.17,3511.42,4349.66,3649.22,4300.18,3584.28,4153.94,3528.1,4494.62,3510.07,4204.81
"576","PFLU_0642",623.899,606.962,649.211,602.327,599.146,592.382,625.24,618.161,644.083,635.987,620.541,748.125,602.232,741.452,631.884,703.169,579.462,760.454,598.859,808.997
"577","PFLU_0643",556.164,557.062,578.669,552.847,565.935,543.747,575.798,594.267,577.816,577.377,550.005,601.762,568.032,641.265,578.117,621.151,595.661,686.644,575.174,678.306
"578","PFLU_0644",569.886,561.228,599.3,556.978,566.883,547.809,576.984,589.54,585.477,588.267,566.815,671.652,578.742,634.323,582.542,645.517,597.154,671.102,569.828,704.015
"579","PFLU_0645",477.248,500.769,513.663,497.021,507.714,488.87,501.136,537.012,543.092,555.665,502.712,551.693,496.624,593.729,527.337,606.127,498.532,594.482,505.413,620.515
"580","PFLU_0646",534.056,510.08,534.24,506.256,529.961,497.949,531.629,519.112,529.111,530.114,544.183,603.444,533.242,595.728,516.367,639.083,519.993,568.949,507.868,615.195
"581","PFLU_0647",518.71,507.856,521.012,504.051,508.337,495.781,516.352,548.099,526.628,557.081,509.568,576.366,513.674,539.335,499.336,579.635,530.56,602.66,529.309,659.323
"582","PFLU_0648",552.768,547.091,558.949,542.959,567.874,534.028,547.31,546.924,552.191,572.351,543.876,596.625,546.008,620.038,558.431,723.16,533.184,633.365,561.632,693.56
"583","PFLU_0649",5989.66,8344.56,5705.87,7848.31,6175.61,4587.92,6317.54,9227.93,5721.5,8693.18,6083.85,10308.2,5901.39,7667.49,6270.67,7796.08,5551.31,7387.53,5614.84,10983.1
"584","PFLU_0650",1002.8,995.348,967.453,987.177,965.816,970.472,998.538,1011.8,1002.49,984.668,1058.28,1188.97,1001.69,1281.26,1002.09,1230.64,1053.99,1256.24,1051.23,1232.98
"585","PFLU_0651",472.516,472.302,479.738,468.786,502.596,461.113,485.896,481.711,479.051,526.72,461.496,628.952,454.78,615.761,487.897,593.527,477.877,561.75,456.894,550.421
"586","PFLU_0652",523.386,484.656,501.863,481.04,500.321,473.16,492.793,498.622,496.147,509.559,490.719,613.597,494.285,564.937,526.47,609.236,501.206,583.31,496.697,649.909
"587","PFLU_0653",586.888,571.362,590.6,567.028,593.989,557.688,587.659,638.403,593.155,586.067,549.59,685.815,579.17,692.513,583.157,674.148,588.23,694.566,579.96,718.848
"588","PFLU_0654",496.68,495.478,510.009,491.774,487.528,483.712,511.274,549.848,511.152,517.269,492.127,608.484,514.702,659.756,483.279,597.55,511.026,667.591,538.044,583.479
"589","PFLU_0655",520.512,501.77,530.695,498.015,508.761,489.848,500.208,543.732,485.934,500.76,513.72,615.132,513.719,627.528,544.274,657.376,521.713,553.834,500.466,586.952
"590","PFLU_0656",585.237,557.594,588.663,553.375,563.33,544.267,554.252,557.284,534.072,606.123,569.497,623.069,546.464,647.608,575.455,639.932,561.212,658.74,588.342,627.856
"591","PFLU_0657",1033.65,1053.29,1008.32,1044.56,1033.23,1026.82,1029.29,1084.32,1127.38,1147.78,1028.15,1254.24,1072.78,1327.5,1099.97,1232.79,1062.77,1313.42,1059.96,1206.17
"592","PFLU_0658",454.732,454.438,470.665,451.067,468.724,443.692,419.043,478.586,464.726,486.905,463.817,483.675,470.873,580.84,465.069,542.366,464.247,481.613,486.376,540.753
"593","PFLU_0659",1166.33,1159.55,1152.77,1149.76,1258.91,1130.11,1161.48,1241.05,1104.07,1252.71,1191.08,1186.58,1180.72,1263.66,1103.26,1382.46,1153.21,1582.65,1119.01,1257.82
